June	16	2014	12.92851067
June	17	2014	12.78416061
June	18	2014	12.71370697
June	19	2014	13.74488218
June	20	2014	14.17686529
June	21	2014	12.75787413
June	22	2014	12.20988929
June	23	2014	22.13831357
June	24	2014	35.82867376
June	25	2014	20.15303698
June	26	2014	17.47395554
June	27	2014	15.73763418
June	28	2014	14.62167549
June	29	2014	13.64400387
June	30	2014	25.15705323
July	1	2014	25.41769838
July	2	2014	18.87943745
July	3	2014	15.77529001
July	4	2014	13.17263699
July	5	2014	13.22533703
July	6	2014	13.69479227
July	7	2014	14.15231991
July	8	2014	13.85927773
July	9	2014	12.68
July	10	2014	11.49741602
July	11	2014	12.79049397
July	12	2014	44.76
July	13	2014	35.2
July	14	2014	31.85
July	15	2014	25.41269073
July	16	2014	21.04740352
July	17	2014	18.55234146
July	18	2014	17.00080681
July	19	2014	14.23503796
July	20	2014	13.5008263
July	21	2014	13.98944477
July	22	2014	13.90996265
July	23	2014	13.35090923
July	24	2014	13.08523655
July	25	2014	13.03095445
July	26	2014	22.69
July	27	2014	22.96107256
July	28	2014	18.12245941
July	29	2014	16.20661259
July	30	2014	15.55438232
July	31	2014	14.30193281
August	1	2014	14.4296279
August	2	2014	12.72817802
August	3	2014	12.29738188
August	4	2014	13.15592003
August	5	2014	13.2843008
August	6	2014	12.54001141
August	7	2014	12.31027603
August	8	2014	12.15528059
August	9	2014	11.36292887
August	10	2014	11.24960899
August	11	2014	11.6777482
August	12	2014	11.59049797
August	13	2014	11.62017393
August	14	2014	11.12410589
August	15	2014	10.95197487
August	16	2014	10.62731934
August	17	2014	10.55449724
August	18	2014	11.40170813
August	19	2014	11.79062366
August	20	2014	12.54476309
August	21	2014	12.93248987
August	22	2014	13.91095355
August	23	2014	13.08718395
August	24	2014	12.75684547
August	25	2014	13.92739201
August	26	2014	13.41619301
August	27	2014	13.43711758
August	28	2014	14.23922825
August	29	2014	14.12995148
August	30	2014	12.99079609
August	31	2014	12.33678532
September	1	2014	12.4205122
September	2	2014	12.99724674
September	3	2014	12.67652321
September	4	2014	12.68530178
September	5	2014	13.07961607
September	6	2014	11.89225022
September	7	2014	11.32716891
September	8	2014	11.32603931
September	9	2014	14.92863667
September	10	2014	19.43866754
September	11	2014	14.97436631
September	12	2014	14.19238828
September	13	2014	13.37327281
September	14	2014	12.9047975
September	15	2014	15.51889513
September	16	2014	14.01428863
September	17	2014	13.60244421
September	18	2014	13.19370615
September	19	2014	13.10187578
September	20	2014	15.79251575
September	21	2014	14.1087275
September	22	2014	13.32976989
September	23	2014	13.31300383
